group,dipole_total
data_101165,1.4246995
data_101166,0.704403
data_101167,0.73205674
data_101168,2.1077666
data_101169,0.106447965
data_10117,3.6819649
data_101170,2.1788795
data_101171,0.8065279
data_101172,1.6445163
data_101173,0.7188984
data_101174,3.884346
data_101175,1.5143237
data_101176,3.3267593
data_101177,1.4318912
data_101178,0.8283026
data_101179,1.556008
data_10118,2.44815
data_101180,1.7200276
data_101181,2.4331
data_101182,0.89668334
data_101183,2.0340655
data_101184,1.3937242
data_101185,0.00071499834
data_101186,4.667123
data_101187,0.0
data_101188,0.00044175173
data_101189,3.5088027
data_10119,3.7697656
data_101190,3.710215
data_101191,3.644169
data_101192,4.2126484
data_101193,0.0018265771
data_101194,4.222526
data_101195,1.3831929
data_101196,5.479152
data_101197,5.9694247
data_101198,1.5106658
data_101199,1.6935915
data_1012,2.480082
data_10120,4.0339856
data_101200,1.7702842
data_101201,0.15940134
data_101202,1.1114537
data_101203,0.95601857
data_101204,1.5898551
data_101205,2.1168294
data_101206,0.90135384
data_101207,2.171571
data_101208,0.78399104
data_101209,2.3001573
data_10121,2.7129846
data_101210,0.9453717
data_101211,2.1367798
data_101212,1.0352546
data_101213,1.925855
data_101214,2.0411654
data_101215,1.0336353
data_101216,1.3641177
data_101217,0.6042575
data_101218,0.428878
data_101219,0.759539
data_10122,4.6793885
data_101220,1.9405588
data_101221,1.7174938
data_101222,3.2890942
data_101223,1.2716975
data_101224,3.7654371
data_101225,1.5062095
data_101226,2.96336
data_101227,4.3585367
data_101228,0.4762254
data_101229,0.16768432
data_10123,1.5230213
data_101230,0.74514335
data_101231,2.1524508
data_101232,0.7544644
data_101233,3.968203
data_101234,2.712152
data_101235,1.2120649
data_101236,3.3361654
data_101237,1.3561903
data_101238,2.221706
data_101239,0.77988786
data_10124,3.9322438
data_101240,1.8231856
data_101241,0.20954837
data_101242,1.8221666
data_101243,1.4888507
data_101244,3.8054812
data_101245,5.547011
data_101246,1.5273563
data_101247,4.31866
data_101248,0.9819443
data_101249,1.6829395
data_10125,4.691241
data_101250,1.6715462
data_101251,1.7707621
data_101252,2.1296046
data_101253,1.1017731
data_101254,2.0781353
data_101255,2.1173577
data_101256,2.0070527
data_101257,5.626001
data_101258,4.561502
data_101259,4.369076
data_10126,5.8635187
data_101260,0.20632008
data_101261,3.6106787
data_101262,3.4925578
data_101263,2.3451715
data_101264,3.2309902
data_101265,2.8801317
data_101266,5.091328
data_101267,3.7988293
data_101268,3.5405636
data_101269,3.6181097
data_10127,8.696887
data_101270,4.3388777
data_101271,3.4420831
data_101272,0.12541698
data_101273,2.1468437
data_101274,1.169941
data_101275,1.9689926
data_101276,0.8803195
data_101277,2.0392678
data_101278,1.761321
data_101279,2.1736379
data_10128,5.3990936
data_101280,0.7846033
data_101281,2.1651146
data_101282,0.8960149
data_101283,1.4772317
data_101284,1.6242005
data_101285,2.097472
data_101286,0.3456653
data_101287,0.74564326
data_101288,1.5648187
data_101289,1.3902644
data_10129,5.3061786
data_101290,0.25408295
data_101291,2.049897
data_101292,1.6027868
data_101293,1.2871088
data_101294,2.5579758
data_101295,0.048441973
data_101296,1.9986202
data_101297,2.2751682
data_101298,1.8407981
data_101299,0.6967692
data_1013,4.934217
data_10130,5.059157
data_101300,2.1082907
data_101301,1.2279024
data_101302,1.8185475
data_101303,1.0640627
data_101304,1.2317559
data_101305,1.1892929
data_101306,2.1316786
data_101307,1.8264738
data_101308,2.5442116
data_101309,2.5690129
data_10131,5.338544
data_101310,1.0211675
data_101311,2.1165042
data_101312,0.7459245
data_101313,2.2980669
data_101314,1.3957565
data_101315,0.83483166
data_101316,2.5263646
data_101317,1.7057931
data_101318,0.12893462
data_101319,2.1153524
data_10132,3.753469
data_101320,2.2526207
data_101321,1.8249179
data_101322,1.7130452
data_101323,1.423025
data_101324,2.3407097
data_101325,1.000978
data_101326,1.9845452
data_101327,2.4303172
data_101328,1.4405614
data_101329,1.9358861
data_10133,5.3073077
data_101330,0.25851086
data_101331,3.6444626
data_101332,0.8162022
data_101333,3.8915381
data_101334,4.503575
data_101335,1.4884797
data_101336,3.1428788
data_101337,1.178103
data_101338,2.9739769
data_101339,0.7225606
data_10134,4.906232
data_101340,1.4272808
data_101341,2.2314627
data_101342,3.4303534
data_101343,1.1593083
data_101344,4.2727146
data_101345,1.6859872
data_101346,5.0446835
data_101347,1.9303367
data_101348,0.85278577
data_101349,2.1481972
data_10135,5.884422
data_101350,1.9570973
data_101351,1.2141819
data_101352,1.4673493
data_101353,1.9628801
data_101354,2.1634457
data_101355,0.7664218
data_101356,4.8350368
data_101357,4.370109
data_101358,0.5920196
data_101359,4.1645546
data_10136,5.322008
data_101360,1.7446615
data_101361,4.756748
data_101362,3.9067578
data_101363,3.7976825
data_101364,1.7462996
data_101365,6.522781
data_101366,0.9730869
data_101367,4.5340524
data_101368,4.5921183
data_101369,4.315992
data_10137,6.1185217
data_101370,1.4686553
data_101371,0.83471954
data_101372,4.230902
data_101373,1.6568478
data_101374,4.131932
data_101375,2.9660852
data_101376,1.4867965
data_101377,5.635432
data_101378,1.9063998
data_101379,5.9060664
data_10138,5.1958714
data_101380,1.6778237
data_101381,4.9413667
data_101382,1.1150602
data_101383,1.5079902
data_101384,2.1210232
data_101385,0.95516247
data_101386,1.521921
data_101387,1.260468
data_101388,1.7699318
data_101389,1.5682079
data_10139,6.0290728
data_101390,2.340016
data_101391,2.469519
data_101392,2.28005
data_101393,1.4389486
data_101394,1.5787599
data_101395,2.4983072
data_101396,1.0364797
data_101397,4.2469664
data_101398,1.9453948
data_101399,4.8434777
data_1014,5.8712025
data_10140,6.4660726
data_101400,3.6074698
data_101401,3.3808458
data_101402,0.9884658
data_101403,1.830662
data_101404,1.977544
data_101405,0.98179626
data_101406,1.4148407
data_101407,1.7358816
data_101408,2.1956336
data_101409,1.9139683
data_10141,5.402926
data_101410,0.9787947
data_101411,1.4467782
data_101412,1.5679545
data_101413,1.5191324
data_101414,0.9877277
data_101415,1.7288908
data_101416,1.9587227
data_101417,0.9759836
data_101418,1.2726005
data_101419,1.3912563
data_10142,6.0842886
data_101420,1.812351
data_101421,0.7604481
data_101422,1.9689453
data_101423,1.4650701
data_101424,2.4936645
data_101425,1.552209
data_101426,1.6737925
data_101427,1.2561243
data_101428,1.9365299
data_101429,5.905477
data_10143,4.741843
data_101430,4.1014333
data_101431,4.706659
data_101432,0.932519
data_101433,1.9960577
data_101434,1.3664298
data_101435,1.1770439
data_101436,1.7029554
data_101437,1.8789588
data_101438,1.8485355
data_101439,0.17847006
data_10144,5.6958356
data_101440,2.1666372
data_101441,2.2448516
data_101442,1.4406244
data_101443,1.7584206
data_101444,1.2617799
data_101445,1.0508281
data_101446,1.1183617
data_101447,2.2266884
data_101448,0.94705385
data_101449,2.2349257
data_10145,5.2595224
data_101450,1.2295654
data_101451,2.1930356
data_101452,1.8547168
data_101453,0.9932955
data_101454,1.8286487
data_101455,2.3327436
data_101456,2.089699
data_101457,1.1051977
data_101458,1.7029964
data_101459,2.144173
data_10146,5.005301
data_101460,0.78751624
data_101461,1.7451143
data_101462,1.9513664
data_101463,3.1703784
data_101464,4.2388067
data_101465,3.9438734
data_101466,2.3303533
data_101467,2.5930223
data_101468,3.414043
data_101469,1.7394365
data_10147,5.792972
data_101470,2.9292455
data_101471,3.1162171
data_101472,0.28687418
data_101473,2.2494724
data_101474,3.1249037
data_101475,1.1394461
data_101476,3.6732867
data_101477,1.0117072
data_101478,0.82495755
data_101479,5.178346
data_10148,3.8914325
data_101480,0.75185394
data_101481,1.568949
data_101482,0.70447636
data_101483,4.184769
data_101484,1.1658915
data_101485,0.67125237
data_101486,1.6351929
data_101487,1.2602652
data_101488,0.26029712
data_101489,0.5055025
data_10149,4.4725566
data_101490,0.7494925
data_101491,1.195081
data_101492,0.48104072
data_101493,1.1530526
data_101494,1.4861131
data_101495,0.60630476
data_101496,1.3620853
data_101497,3.004353
data_101498,3.133523
data_101499,3.81776
data_1015,3.0130446
data_10150,4.474625
data_101500,4.6990223
data_101501,3.554172
data_101502,4.995649
data_101503,4.830441
data_101504,1.0036476
data_101505,3.446093
data_101506,1.6366234
data_101507,1.3056802
data_101508,1.9355298
data_101509,3.4306307
data_10151,5.748703
data_101510,0.59206426
data_101511,0.91242814
data_101512,1.7518331
data_101513,0.77788883
data_101514,3.549892
data_101515,0.7344558
data_101516,2.0140228
data_101517,2.0739245
data_101518,0.04459713
data_101519,2.0760012
data_10152,2.8238666
data_101520,2.4531105
data_101521,0.044589642
data_101522,2.4826407
data_101523,0.6232282
data_101524,0.69047797
data_101525,1.469532
data_101526,1.523053
data_101527,2.0567868
data_101528,1.5727379
data_101529,1.3804845
data_10153,6.627145
data_101530,5.5958185
data_101531,2.4084513
data_101532,6.244857
data_101533,1.7859267
data_101534,1.5536542
data_101535,2.4489884
data_101536,1.9763685
data_101537,0.8387358
data_101538,4.3251543
data_101539,5.087467
data_10154,4.2111855
data_101540,2.003961
data_101541,4.2724385
data_101542,0.24365836
data_101543,3.6764698
data_101544,3.4734004
data_101545,2.5046701
data_101546,4.7837877
data_101547,1.5498215
data_101548,4.808104
data_101549,3.3249803
data_10155,5.3577404
data_101550,4.2102714
data_101551,4.779156
data_101552,1.649536
data_101553,3.074166
data_101554,1.9884422
data_101555,1.2020184
data_101556,1.8777922
data_101557,2.0459719
data_101558,0.826478
data_101559,1.8422982
data_10156,5.216221
data_101560,1.8755522
data_101561,2.1536267
data_101562,0.5651785
data_101563,0.84254056
data_101564,1.7291424
data_101565,1.1183375
data_101566,2.8300567
data_101567,0.68873304
data_101568,1.3991456
data_101569,2.9212348
data_10157,5.8257976
data_101570,2.1208634
data_101571,1.2292058
data_101572,1.0484837
data_101573,2.0922482
data_101574,2.0715113
data_101575,0.93477476
data_101576,1.4302199
data_101577,1.2092594
data_101578,1.3880434
data_101579,4.258054
data_10158,3.8198571
data_101580,3.460372
data_101581,2.8661687
data_101582,1.568815
data_101583,0.7902042
data_101584,1.9645658
data_101585,1.3592716
data_101586,1.9810671
data_101587,2.5091276
data_101588,0.9826238
data_101589,1.2148159
data_10159,3.5169058
data_101590,2.0935216
data_101591,2.3351634
data_101592,2.2276175
data_101593,1.073043
data_101594,2.3086452
data_101595,1.3931614
data_101596,3.8814945
data_101597,0.13595079
data_101598,1.0253502
data_101599,1.8690913
data_1016,6.296696
data_10160,3.0023756
data_101600,0.786834
data_101601,4.1844916
data_101602,1.9696832
data_101603,2.3690813
data_101604,1.4219161
data_101605,5.5999737
data_101606,1.496294
data_101607,6.6778836
data_101608,5.559206
data_101609,1.4006099
data_10161,6.0602646
data_101610,1.3598866
data_101611,2.1736574
data_101612,1.8736401
data_101613,1.3576742
data_101614,0.20318948
data_101615,1.7691871
data_101616,1.7183199
data_101617,0.9128222
data_101618,2.111512
data_101619,1.0780511
data_10162,6.1721582
data_101620,0.8575877
data_101621,2.311574
data_101622,1.34842
data_101623,1.9461192
data_101624,2.7578857
data_101625,1.0971892
data_101626,0.7552473
data_101627,1.0951451
data_101628,0.8891243
data_101629,1.1861377
data_10163,5.381908
data_101630,0.29418072
data_101631,1.5403721
data_101632,2.2875586
data_101633,1.0162649
data_101634,1.0657228
data_101635,2.1067414
data_101636,2.4776332
data_101637,1.8644181
data_101638,1.540814
data_101639,5.705338
data_10164,5.5867167
data_101640,0.2698848
data_101641,2.477999
data_101642,0.9556032
data_101643,4.510816
data_101644,5.9911237
data_101645,2.750134
data_101646,6.257915
data_101647,4.357861
data_101648,4.229176
data_101649,4.861053
data_10165,5.3988733
data_101650,0.40851492
data_101651,3.6852229
data_101652,4.0713835
data_101653,2.052583
data_101654,4.9575086
data_101655,3.6847177
data_101656,4.527911
data_101657,2.0088952
data_101658,1.0206331
data_101659,1.4897132
data_10166,4.8194027
data_101660,0.7919662
data_101661,0.048612148
data_101662,2.0428636
data_101663,1.0572929
data_101664,2.3296244
data_101665,1.6911296
data_101666,0.885705
data_101667,1.6431618
data_101668,1.6509413
data_101669,2.6438825
data_10167,4.0697093
data_101670,0.84337246
data_101671,0.20110823
data_101672,1.5257653
data_101673,2.1934123
data_101674,2.6154144
data_101675,0.91791654
data_101676,2.066854
data_101677,1.7774241
data_101678,0.9188677
data_101679,4.19256
data_10168,4.9106455
data_101680,0.15742323
data_101681,2.0310647
data_101682,2.2851956
data_101683,3.5285227
data_101684,2.3839664
data_101685,1.8037302
data_101686,1.2784002
data_101687,2.2111402
data_101688,0.14759877
data_101689,1.9815869
data_10169,3.860083
data_101690,1.5915651
data_101691,1.5648336
data_101692,2.298049
data_101693,1.769355
data_101694,1.88595
data_101695,1.5387169
data_101696,0.8795943
data_101697,1.0632966
data_101698,1.6907911
data_101699,1.6956642
data_1017,5.771122
data_10170,5.45943
data_101700,2.273974
data_101701,0.84617716
data_101702,2.2470815
data_101703,2.283029
data_101704,2.0937157
data_101705,2.139053
data_101706,2.6235335
data_101707,3.448927
data_101708,1.9631308
data_101709,1.7994971
data_10171,4.868397
data_101710,2.4731758
data_101711,2.0280423
data_101712,1.5770409
data_101713,0.69289356
data_101714,1.7273946
data_101715,1.674652
data_101716,0.59094286
data_101717,3.8182187
data_101718,4.4529896
data_101719,1.232939
data_10172,5.2007136
data_101720,3.966289
data_101721,1.6595571
data_101722,4.9537387
data_101723,4.892145
data_101724,2.2470608
data_101725,2.996853
data_101726,0.7315535
data_101727,3.9481947
data_101728,4.660337
data_101729,1.1033148
data_10173,5.685836
data_101730,3.2293057
data_101731,4.5129194
data_101732,0.9355488
data_101733,3.2265122
data_101734,5.252932
data_101735,4.8060627
data_101736,0.37599635
data_101737,3.0527372
data_101738,1.7648575
data_101739,0.73697764
data_10174,5.2236648
data_101740,1.3008655
data_101741,1.7508895
data_101742,1.3005722
data_101743,2.1906753
data_101744,2.056127
data_101745,1.6793522
data_101746,4.320107
data_101747,2.362871
data_101748,1.9557494
data_101749,3.5042973
data_10175,5.037523
data_101750,5.2696495
data_101751,4.784578
data_101752,4.447687
data_101753,4.123915
data_101754,1.7637371
data_101755,4.9754
data_101756,4.0112677
data_101757,2.5877512
data_101758,1.1451962
data_101759,0.37568504
data_10176,6.7265587
data_101760,0.8124387
data_101761,1.4885255
data_101762,2.0835507
data_101763,0.23191696
data_101764,2.7884438
data_101765,1.766361
data_101766,2.705697
data_101767,1.0021603
data_101768,4.6038537
data_101769,3.2685466
data_10177,4.943914
data_101770,1.3510077
data_101771,3.8872464
data_101772,4.9951696
data_101773,3.2594688
data_101774,0.9799363
data_101775,5.0666146
data_101776,3.842554
data_101777,4.852711
data_101778,5.533015
data_101779,4.516121
data_10178,3.5409567
data_101780,1.491374
data_101781,4.0859594
data_101782,3.473178
data_101783,2.5422025
data_101784,0.7567416
data_101785,3.8589814
data_101786,4.5494885
data_101787,4.539575
data_101788,1.8413337
data_101789,4.7956066
data_10179,4.7814026
data_101790,4.982659
data_101791,2.596329
data_101792,1.3710155
data_101793,2.7777622
data_101794,3.8910604
data_101795,3.4899466
data_101796,3.9321492
data_101797,3.0629969
data_101798,3.6983168
data_101799,4.8344097
data_1018,4.78539
data_10180,5.403035
data_101800,5.6507635
data_101801,1.4580783
data_101802,2.9773774
data_101803,1.54719
data_101804,2.6311362
data_101805,0.8426254
data_101806,4.3186636
data_101807,2.3167634
data_101808,4.3686028
data_101809,2.4744592
data_10181,5.454994
data_101810,2.4495742
data_101811,1.1513904
data_101812,0.09902465
data_101813,1.6294687
data_101814,1.1859748
data_101815,3.483306
data_101816,1.5053198
data_101817,1.7836261
data_101818,1.605411
data_101819,3.7787387
data_10182,4.8832006
data_101820,0.8312535
data_101821,1.3464763
data_101822,1.8591207
data_101823,1.5607263
data_101824,5.0125637
data_101825,1.4715279
data_101826,5.686744
data_101827,1.5036274
data_101828,4.4492316
data_101829,2.0206785
data_10183,4.076458
data_101830,6.0427985
data_101831,5.6666074
data_101832,2.3050253
data_101833,2.771745
data_101834,1.3678672
data_101835,0.15659282
data_101836,1.4516625
data_101837,1.3226349
data_101838,1.49373
data_101839,2.4305282
data_10184,4.6019974
data_101840,1.001304
data_101841,1.6347477
data_101842,2.0850198
data_101843,1.8138014
data_101844,2.7940788
data_101845,1.3793281
data_101846,2.606676
data_101847,0.87789387
data_101848,1.5459899
data_101849,1.5477769
data_10185,6.339264
data_101850,1.1685873
data_101851,1.800079
data_101852,0.41536647
data_101853,3.0932434
data_101854,2.4617603
data_101855,1.2179914
data_101856,2.570842
data_101857,1.5528326
data_101858,1.970392
data_101859,2.5821214
data_10186,5.950384
data_101860,0.8259584
data_101861,1.2011306
data_101862,1.4568467
data_101863,0.94526553
